OBJECTID,ADDRESS,OWNERSHIP_TYPE,BUILDING_USE,USE_CODE,USE_DESCRIPTION,USE_LONG_DESCRIPTION,AGENCY,OWNERNAME,OWNERNAME2,WARD,ANC,ZONING,SITENAME,PROPTYPE,UNITS,MAR_ID,SHAPEAREA,SHAPELEN
119076,2580 FIRTH STERLING AVE SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-1A,BARRY FARMS,Vacant-True,0,,0,0
119078,4006 8TH STREET SE,PRIVATE,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Apartment (Walkup),0,147499,0,0
119079,815 YUMA STREET SE,PRIVATE,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Multifamily (Misce,0,147510,0,0
119087,218 51ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),6,290597,0,0
119094,657 CONDON TERRACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,146646,0,0
119100,220 50TH STREET NE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Flats (Less Than 5,0,148728,0,0
119101,520 50TH PLACE NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Multifamily (Misce,0,156324,0,0
119107,1149 SUMNER RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-2A,BARRY FARMS,Vacant-True,0,,0,0
119117,5015 FITCH PL NE # 33 WASHINGTON DC 20019,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Vacant-True,6,298793,0,0
119118,417 51ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),0,148774,0,0
119128,916 WAHLER PLACE SE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Multifamily (Misce,0,146568,0,0
119129,3836 9TH STREET SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,147553,0,0
119130,919 WAHLER PLACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,146571,0,0
119139,223 50TH STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),6,148739,0,0
119159,231 51ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),0,148761,0,0
119163,2739 LANGSTON PLACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8B,R-5-A,WOODLAND TERRACE,Residential-Apartment (Walkup),0,287229,0,0
119176,1738 STANTON TERRACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1738 STANTON TERRACE SE,Residential-Single Family (Row,0,298925,0,0
119179,13 57TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY: 13 57TH STREET SE:  13 57TH STREET SE,Residential-Single Family (Row,0,303380,0,0
119182,2381 11TH STREET NW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,1,ANC 1B,R-5-B,GARFIELD TERRACE (FAMILY):  2381 11TH STREET NW,Residential-Apartment (Walkup),6,290651,0,0
119192,651 MORTON ST NW # 11 WASHINGTON DC 20010-2559,PUBLIC,PUBLIC HOUSING,,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,1,ANC 1A,R-4,PARK MORTON APARTMENTS,,12,228838,0,0
119197,1177 STEVENS RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,UNITED STATES OF AMERICA,,8,ANC 8C,BF-2B,BARRY FARMS,Vacant-True,0,,0,0
119200,1825 TUBMAN ROAD SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1825 TUBMAN ROAD SE,Residential-Single Family (Row,0,298984,0,0
119204,1506 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1506 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301296,0,0
119214,301 51ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),0,290705,0,0
119226,2116 H STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,5,ANC 5D,R-5-B,LANGSTON ADDITION,Residential-Apartment (Walkup),0,286640,0,0
119227,2140 H STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,5,ANC 5D,R-5-B,LANGSTON ADDITION,Residential-Apartment (Walkup),0,286679,0,0
119239,321 50TH STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),12,38618,0,0
119258,219 L STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-5-A,GREENLEAF GARDENS,Residential-Apartment (Walkup),0,147236,0,0
119261,501 50TH PLACE NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),0,156333,0,0
119262,301 50TH STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),6,150584,0,0
119263,4480 DOUGLAS STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7D,R-1-B,KENILWORTH COURTS,Residential-Apartment (Walkup),0,290886,0,0
119266,601 CONDON TERRACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,151055,0,0
119287,1345 STEVENS RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,UNITED STATES OF AMERICA,,8,ANC 8C,BF-2B,BARRY FARMS,Vacant-True,0,,0,0
119300,631 CONDON TERRACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,146633,0,0
119321,3916 8TH STREET SE,PRIVATE,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Apartment (Walkup),0,147518,0,0
119322,813 XENIA STREET SE,PRIVATE,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Multifamily (Misce,0,147523,0,0
119334,815 21ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,5,ANC 5D,R-5-B,LANGSTON ADDITION,Residential-Apartment (Walkup),0,288981,0,0
119335,2108 H STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,5,ANC 5D,R-5-B,LANGSTON ADDITION,Residential-Apartment (Walkup),0,290589,0,0
119339,223 51ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),6,148758,0,0
119382,808 YUMA STREET SE,PRIVATE,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Apartment (Walkup),0,151161,0,0
119389,400 ATLANTIC ST SE # 209 WASHINGTON DC 20032,PRIVATE,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Apartment (Walkup),22,295914,0,0
119392,106 N STREET SW,PUBLIC,PUBLIC HOUSING,051,Commercial-Office-Small,"(Class 4): Structure without elevators used primarily for offices; secondary use may be retail sales, services, parking.",DCHA,UNITED STATES OF AMERICA,,6,ANC 6D,R-4,JAMES CREEK DWELLINGS,Commercial-Office (Small),0,290319,0,0
119406,336 V STREET NW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,1,ANC 1B,R-4,KELLY MILLER APARTMENTS:  336 V STREET NW,Residential-Apartment (Walkup),9,290723,0,0
119412,517 51ST STREET NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Multifamily (Misce,0,148783,0,0
119431,1241 STEVENS RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,UNITED STATES OF AMERICA,,8,ANC 8C,BF-2B,BARRY FARMS,Vacant-True,0,,0,0
119433,2 ANACOSTIA ROAD SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7F,R-5-A,FORT DUPONT ADDITION,Residential-Apartment (Walkup),6,150214,0,0
119434,16 RIDGE ROAD SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7F,R-5-A,FORT DUPONT ADDITION,Residential-Apartment (Walkup),0,147623,0,0
119447,905 WAHLER PLACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,147557,0,0
119456,1213 STEVENS RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,UNITED STATES OF AMERICA,,8,ANC 8C,BF-2B,BARRY FARMS,Vacant-True,0,,0,0
119467,4003 WHEELER ROAD SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,8,ANC 8E,R-5-A,HIGHLAND ADDITION,Residential-Apartment (Walkup),0,146595,0,0
119477,236 37TH STREET SE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7F,R-5-A,STODDERT TERRACE,Residential-Multifamily (Misce,0,147728,0,0
119479,900 VARNEY STREET SE,PUBLIC,PUBLIC HOUSING,022,Residential-Apartment-Elevator,"(Class 2) : Structure with 12 or more units; 1 owner; elevator; more than 3 floors; may have accessory uses (parking, laundry, etc.). Owner's motivation is investment income.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8E,R-2,WHEELER CREEK:  900 VARNEY STREET SE,Residential-Apartment (Elevato,101,278744,0,0
119481,1844 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1844 BRUCE PLACE SE,Residential-Single Family (Row,0,299016,0,0
119484,500 ATLANTIC STREET SE,PRIVATE,PUBLIC HOUSING,024,Residential-Conversions-Less than 5 ,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; original primary use not multi-family",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Conversion (Less T,0,278549,0,0
119485,4017 8TH STREET SE,PRIVATE,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,HIGHLAND RESIDENTIAL LP,,8,ANC 8E,R-5-A,HIGHLAND DWELLINGS,Residential-Apartment (Walkup),0,155619,0,0
119518,401 50TH STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,7,ANC 7C,R-5-A,LINCOLN HEIGHTS DWELLINGS,Residential-Apartment (Walkup),6,290744,0,0
119532,1331 1ST STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,6,ANC 6D,R-4,JAMES CREEK DWELLINGS,Residential-Apartment (Walkup),0,276488,0,0
119533,1345 1ST STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,UNITED STATES OF AMERICA,,6,ANC 6D,R-4,JAMES CREEK DWELLINGS,Residential-Apartment (Walkup),0,276499,0,0
